17287	7.322438	0.287762	2
44335	4.104299	0.433985	1
17940	3.124066	0.035614	2
11109	4.731203	1.330315	2
56539	10.120126	0.624407	3
34417	12.783999	0.585806	3
49996	11.596429	1.588117	3
18445	0.790197	1.579851	2
8607	0.118084	0.727921	2
65008	2.809806	1.693567	1
10490	12.902262	1.306174	2
33384	12.994364	1.306988	3
11098	5.481411	0.242376	2
46510	5.459585	0.699069	1
4438	4.040862	1.008891	2
58177	10.111939	0.850005	3
71534	9.395068	0.220711	1
10335	4.125664	1.177697	2
15726	8.021452	1.133730	2
40639	4.888006	0.537996	1
2276	3.590998	0.669139	2
34669	8.514882	1.021150	3
74318	13.121027	0.505381	1
10463	5.328703	1.363643	2
23347	8.249424	0.809420	3
57182	2.548064	0.423423	1
64504	10.364178	0.700710	1
51936	4.241906	1.681567	1
54240	3.686456	0.459729	1
58772	3.489618	0.877905	1
30275	2.777301	0.636772	1
63471	10.186746	0.219203	1
59431	8.922391	1.085949	1
63521	6.840013	0.419973	1
38083	8.426101	0.246250	3
49326	10.689577	1.438900	3
34256	10.185453	1.043384	3
9974	5.645581	0.367634	2
69668	10.516996	0.083470	1
45077	9.307636	1.115566	3
65854	9.108460	1.003562	1
43229	4.321074	0.235764	1
49198	10.309461	0.880158	3
36141	9.180465	0.914273	3
11434	1.073279	0.630156	2
9907	5.460487	1.053485	2
43166	9.436183	0.872638	3
12875	6.058116	0.781648	2
60158	7.771096	1.347557	1
2899	4.456566	1.349496	2
51096	12.466646	1.656457	3
41271	10.987455	1.378070	3
33964	3.239794	1.277332	1
41696	7.975141	1.667159	3
31946	9.250885	1.144256	3
3458	3.155675	0.343224	2
48883	12.469520	0.019385	3
58315	2.661880	1.123050	1
73033	13.577148	0.460291	1
42249	7.727399	0.684069	3
7857	1.541065	0.874215	2
67381	4.232490	0.812547	1
20597	8.909715	0.107267	3
13781	0.000000	0.936675	2
12902	8.463458	0.239029	2
4792	7.064792	0.393408	2
70009	8.491829	0.240296	1
21381	7.831163	1.243063	3
5971	3.528172	0.888905	2
10082	3.194783	0.789919	2
41073	10.464426	0.713647	3
8439	3.474844	0.959983	2
37308	8.920832	0.115544	3
11038	1.449491	1.343871	2
13872	1.632522	1.142767	2
51759	3.055479	1.618760	1
46430	12.360888	1.558062	3
14472	7.799341	0.631736	2
11536	0.404972	0.842964	2
60491	11.650903	1.293107	1
72724	6.840837	1.181981	1
36251	10.799229	1.203801	3
76709	7.530613	0.905710	1
47970	10.934775	0.495415	3
65220	5.418480	1.663951	1
22659	7.885469	1.503179	3
41439	2.580796	0.576349	1
70310	13.385354	0.927351	1
39200	12.941059	1.699851	3
13417	4.415673	1.239229	2
37193	8.635851	1.076688	3
10225	3.770810	1.301923	2
4222	0.000000	0.672460	2
6818	0.880899	1.424032	2
18154	0.000000	1.144511	2
45686	4.506969	1.233166	1
15216	0.000000	1.273612	2
19772	9.810287	1.442039	3
69459	7.035526	0.515227	1
37019	7.835220	0.832815	3
33239	11.630135	1.603914	3
15589	3.813153	0.151590	2
34890	14.447025	0.838597	3
73312	5.320702	1.340208	1
27705	2.915058	0.871469	1
63841	5.390089	0.443125	1
64039	6.619936	1.068657	1
7815	0.000000	0.636158	2
46075	11.818354	0.161467	3
56616	6.191403	0.482974	1
30040	2.516637	0.605914	1
48960	2.536934	0.885713	1
30821	9.744189	0.773439	3
58686	10.685686	1.371033	1
4710	1.871436	1.097223	2
11523	3.434473	0.708205	2
73296	9.586938	1.405874	1
19180	1.673501	0.712296	2
2756	3.311377	1.569751	2
64599	7.497167	0.496464	1
54522	8.326821	0.358503	3
41559	10.524253	1.592018	3
73399	8.220405	0.613064	1
25823	9.818112	0.317931	3
38370	9.114537	0.583400	3
56460	8.437488	0.588974	1
35005	12.327548	1.631702	3
43836	8.427393	1.654788	3
73492	9.302709	0.161801	1
48068	14.043965	0.429051	3
33254	5.714412	1.684865	1
46926	2.063802	1.515866	1
13864	3.301269	0.905183	2
70472	8.127700	1.566740	1
21806	0.000000	0.995784	2
30816	2.674895	0.783419	1
7480	8.676131	0.005512	2
541	1.702369	1.299895	2
43447	7.569033	0.997280	3
40952	3.136361	1.095985	1
31535	8.112647	1.519316	3
44225	3.764852	1.072453	1
42098	14.698525	0.248572	3
34338	9.128346	1.444959	3
72272	9.124833	0.755067	1
39634	7.475681	0.623941	1
17383	0.000000	0.950485	2
52230	1.703045	0.091965	1
10397	4.600358	0.219584	2
17904	11.069624	0.122539	3
43972	9.385959	0.736192	3
77622	7.590085	1.679838	1
34059	8.031718	1.281661	3
49587	5.690377	0.895948	1
9879	10.614186	0.125421	2
53510	4.847835	0.555483	1
34094	7.528797	0.279958	3
26228	1.323525	0.170670	1
9595	5.704504	1.679305	2
84248	18.531879	0.294168	1
52762	4.610978	1.151858	1
28333	11.365617	1.016517	3
73671	19.416158	0.559637	1
6663	6.325604	0.264808	2
9392	8.621995	1.356364	2
30656	12.392328	0.104729	3
44038	8.917763	0.654763	3
32468	12.279252	0.638397	3
19828	8.650793	1.310096	3
8384	6.339627	0.287397	2
30865	7.393151	0.383767	3
70836	9.041473	0.222687	1
37084	0.439818	1.447887	1
39119	9.545523	1.048429	3
8805	0.801021	0.627601	2
30115	2.700565	1.131570	1
9176	0.000000	0.847455	2
2473	3.357222	0.401270	2
29411	11.342829	0.256215	3
27517	10.767880	1.323736	3
353	0.309527	0.514319	2
14268	1.105399	0.004604	2
58358	3.219485	0.709762	1
1568	2.782823	0.570490	2
10252	0.955357	1.119809	2
68575	8.544678	1.527818	1
6359	7.245659	1.496601	2
48649	8.012524	0.574599	3
68032	12.308667	0.963561	1
73083	7.601120	1.315857	1
69304	8.432304	1.027444	1
33843	1.884995	1.270074	1
40907	10.671257	0.011691	3
55156	8.702619	0.610660	3
37129	8.061428	0.944470	3
1406	0.991432	1.571465	2
29753	11.500002	0.387453	3
32055	9.406962	0.556265	3
16687	0.943504	0.946424	2
55858	2.785414	0.523615	1
24580	4.630556	0.325096	3
74617	12.297156	1.056157	1
32130	5.401691	0.276695	1
30018	8.143787	1.641795	3
74631	11.899597	1.058690	1
9248	4.995273	1.360163	2
7820	4.355320	0.783434	2
51327	5.509984	0.420045	3
80865	12.092010	0.854759	1
39135	9.032061	1.385452	3
16769	12.987293	0.219449	3
49631	8.874854	1.228871	3
46275	9.586855	0.335132	3
55800	3.776758	1.277751	1
50910	8.570655	1.677110	3
29322	7.581706	0.528705	3
70409	8.784294	0.317989	1
11554	2.301200	0.028172	2
5426	2.182575	1.332658	2
37094	10.308528	0.996847	3
9941	4.110985	0.056629	2
46887	10.900632	0.114816	3
13123	0.000000	1.297206	2
13800	6.443617	1.449529	2
21997	1.526910	1.132608	2
40284	3.676123	0.738077	1
69800	5.431812	1.633798	1
31163	11.611934	1.069913	3
54342	7.189009	0.591517	1
25122	8.158314	0.633308	3
7726	0.491895	0.533171	2
4738	0.000000	0.078564	2
74543	9.180288	0.174775	1
31728	10.711880	1.545511	3
40603	1.795944	0.256521	1
69637	9.565735	0.418571	1
20288	6.048236	1.160233	2
5124	7.054528	0.634117	2
60880	5.057349	0.822453	1
58050	10.979618	1.437058	3
66306	9.222744	1.286137	1
1972	8.312281	0.292510	2
41953	2.552335	1.500611	1
37990	3.350871	0.775729	1
56356	4.973329	0.565842	1
56603	4.546599	0.551421	1
16462	4.100496	0.712853	2
76087	11.750442	1.344522	1
22846	0.291869	0.436872	1
6044	5.918989	0.814397	2
51197	9.855841	1.623809	3
14451	0.000000	0.754180	2
15668	6.408255	0.276362	2
26226	1.909469	1.100719	1
69562	10.379184	0.388614	1
24574	15.679851	0.644271	3
32897	5.157673	0.393565	1
791	5.277802	0.424700	2
18794	10.723522	0.896526	3
35723	8.160436	1.673653	3
39614	7.547497	1.673580	3
70064	5.425223	0.121649	1
35159	4.624693	1.554355	1
4420	5.610154	1.128015	2
40110	9.709186	1.550054	3
15835	0.000000	1.613752	2
34284	9.066026	0.169563	3
44109	5.816974	0.972852	1
8022	0.051747	0.994483	2
46601	7.010141	0.640236	3
72702	5.689874	1.028743	1
12339	7.146228	0.287541	2
72235	7.732256	0.092292	1
41732	5.743414	0.512313	1
14355	3.375878	0.990275	2
23375	12.874819	0.215823	3
44239	11.300646	0.621051	3
7904	2.933584	0.308402	2
9366	1.852338	1.405868	2
51817	9.806200	0.910810	3
18312	10.523201	0.652076	3
36024	12.159373	1.166958	3
41060	9.533861	1.188133	3
13043	7.149919	0.540295	2
53162	10.030557	1.021779	3
58094	4.181863	1.119982	1
33248	7.182492	1.107305	3
37477	3.922349	0.630382	1
5535	4.723966	1.496891	2
41184	7.791373	0.227146	3
61419	6.238159	0.636135	1
28704	8.331898	0.476543	3
51166	2.313841	1.452180	1
38603	11.458414	0.012841	3
73164	12.706736	0.387235	1
23943	1.405247	1.429351	1
78542	14.561800	0.646834	1
11073	6.944527	0.857377	2
25276	8.354366	1.110766	3
42862	8.628413	0.107220	3
59819	11.216606	1.520769	1
5844	3.420187	0.875955	2
73550	7.466945	0.009890	1
9207	4.425949	1.621036	2
70398	4.735643	1.194787	1
16411	1.577127	0.493610	2
53956	2.747145	0.511266	1
38467	12.104414	0.608635	3
72033	8.111829	1.159853	1
6826	4.036621	1.251250	2
48136	12.677593	0.982053	3
12771	3.381458	1.481175	2
21421	4.546908	0.441856	2
43342	5.767038	0.774352	1
9042	2.821000	0.766085	2
36654	12.289592	0.044607	3
71905	12.925885	0.736644	1
45592	13.430485	1.449059	3
36584	10.010770	1.523401	3
53662	5.301466	1.104986	1
25759	11.591343	0.960160	3
30620	3.044132	0.369370	1
9314	0.378521	1.050651	2
22389	2.961818	1.561453	2
41257	8.651145	1.034748	3
15846	1.562729	1.594391	2
17752	0.647143	1.325773	2
60142	5.268952	1.261033	1
12098	2.683703	0.532128	2
27739	12.359398	0.084578	3
19437	10.414280	0.359072	3
8966	1.162052	0.460003	2
48327	8.094561	1.570890	3
36857	13.828314	0.144260	3
7099	2.889236	0.771833	2
44755	3.998283	0.097437	1
31434	2.071204	0.443284	1
38387	8.554308	1.486123	3
15554	9.114986	0.944976	2
19640	11.153253	0.635567	3
35095	3.427658	1.040795	1
10210	6.357734	0.385473	2
68206	11.391516	0.589534	1
27396	12.172749	0.431845	3
34330	10.430415	0.030066	3
8072	2.836391	0.280824	2
7630	2.836259	1.627309	2
31292	8.980090	0.813065	3
6627	1.704867	0.004752	2
32563	13.608672	0.984923	3
77004	14.184494	0.192618	1
36489	7.540246	1.022853	3
22029	3.025744	0.486794	1
36907	13.527932	0.488120	3
30323	14.109456	0.717048	3
21274	11.803374	0.123366	3
9398	0.091353	0.095519	2
47783	2.198398	1.074581	1
73736	9.996822	0.585564	1
11509	2.941625	0.268913	2
45825	9.108136	0.376874	3
6747	0.717820	0.381794	2
71861	10.941203	1.346966	1
57799	3.472353	1.626341	1
44486	9.763365	1.016372	3
13548	5.626584	0.938515	2
55477	8.655228	0.996653	3
32852	8.694563	0.019506	3
38569	14.737092	1.127983	3
47082	6.784431	0.332289	3
32965	12.084649	0.967363	3
7463	1.008646	0.559076	2
15106	9.976520	0.548733	3
17128	8.527256	1.175009	2
0	7.383466	0.605424	2
31210	12.459267	0.412104	3
72764	11.794203	1.547791	1
32029	12.032161	0.789111	3
70487	10.608446	0.218356	1
9397	11.867525	0.573171	3
20680	6.082450	1.158605	2
41234	11.740086	0.022872	3
34035	1.639644	0.675665	1
42970	9.118204	1.211904	3
30445	1.633198	0.772815	1
1842	5.625915	1.255176	2
10751	2.222416	1.421941	2
55055	5.904145	0.587454	1
58408	2.561280	0.994529	1
68662	9.593191	0.679656	1
74108	9.068491	1.174257	1
38965	10.954630	0.129767	3
35229	5.949728	1.231923	1
18566	8.666780	0.270113	3
9767	4.770408	1.137250	2
65086	10.502689	1.271644	1
5588	3.438958	1.354691	2
11629	1.319459	0.272346	2
42760	5.224679	0.721492	1
43831	10.129419	1.524544	3
11506	2.672491	1.325745	2
57444	1.744416	1.605107	1
5024	2.761889	1.265437	2
14132	1.654015	0.536621	2
4041	3.790340	0.239270	2
68170	6.311301	1.145310	1
57998	5.734410	0.483265	1
1487	6.152112	1.432111	2
7926	4.297698	0.428071	2
26382	3.129054	0.312403	1
37465	8.218258	1.457650	3
9210	5.713039	0.946586	2
69295	7.398675	0.250510	1
6946	2.430630	0.267127	2
17575	8.535536	0.842500	3
0	3.405734	0.650462	2
44916	11.312673	0.682030	3
52305	0.831869	1.128217	1
38180	7.530112	1.074079	3
31619	3.572489	1.058762	1
33566	9.689886	1.478509	3
44780	0.331522	1.177489	1
21440	5.128343	1.260522	2
68863	9.536840	0.153667	1
61437	4.342297	1.473673	1
25095	9.343090	1.449313	3
6104	5.747856	0.970731	2
14718	0.000000	1.260934	2
4960	5.022951	0.326043	2
45818	9.251837	0.785147	3
36762	3.495332	1.660535	1
32318	9.577301	1.281403	3
3111	1.812041	0.868002	2
24155	12.005372	0.506056	3
30669	14.114606	0.094543	3
34780	11.364691	1.353783	3
4569	0.000000	1.664989	2
34263	13.335594	1.255696	3
62317	9.132360	0.504143	1
31305	8.979077	0.486593	3
31811	9.880736	0.294938	3
29836	3.978176	1.292113	3
14368	3.474566	0.652215	2
19011	5.624199	0.153926	2
38077	1.916666	0.424516	1
22322	3.815861	0.646717	1
37781	6.193889	0.834636	3
2561	0.000000	1.692696	2
47370	3.306342	1.283872	1
55287	5.735825	1.685847	1
41351	12.764064	0.803285	3
15748	0.000000	1.000800	2
32646	2.528591	0.359554	1
40994	2.227089	0.621846	1
12701	0.615178	0.503462	2
33190	9.334022	0.727798	3
67331	10.731220	1.056911	1
51446	10.441137	0.946266	3
7873	0.000000	1.449616	2
70017	13.025085	0.862385	1
39887	10.161551	0.187481	3
12933	6.328052	0.044080	2
17884	0.597942	1.561260	2
34546	9.572892	0.396989	3
41079	8.871439	0.672790	3
9122	2.113890	1.136704	2
6875	0.000000	0.724793	2
43454	0.662389	0.179030	1
8036	9.719147	1.369845	2
44639	10.282306	0.939803	3
71312	11.515579	0.408569	1
9399	6.203467	0.834468	2
43368	2.282315	0.182472	1
76239	10.007868	1.055820	1
68236	8.848385	1.330011	1
51044	1.615113	0.371496	1
58473	2.094433	0.994910	1
13020	0.000000	0.395045	2
30961	12.669024	0.926758	3
27337	1.809459	0.023882	1
46593	3.535007	0.565646	1
37568	7.301658	1.448377	3
28047	5.738115	0.011911	1
46441	3.037352	0.937819	1
26957	10.592534	0.299806	3
39597	12.927732	0.660044	3
21978	0.406521	0.996905	2
33282	12.512238	1.424902	3
14740	1.655774	1.025871	2
12624	1.806506	0.736907	2
15605	5.114667	1.622384	2
56348	0.000000	0.355037	1
14332	2.011027	0.405393	2
63736	7.195639	1.053476	1
33718	11.528332	0.407094	3
17480	0.511212	0.350805	2
80761	14.963779	0.015777	1
39177	10.374984	0.884287	3
6990	4.785780	0.247742	2
13799	2.723992	1.111847	2
63126	8.511039	0.764728	1
64923	9.943976	0.736428	1
8417	2.405877	0.954567	2
40770	1.403874	0.353603	1
38573	10.352429	0.014007	3
42548	10.782634	0.234436	3
21443	7.741997	1.400387	3
31395	14.057046	0.783356	3
43049	9.056217	0.948055	3
29337	12.469970	0.225895	3
2955	3.667965	0.029183	2
64202	5.331975	1.115291	1
64346	7.428201	0.138531	1
30384	2.809082	1.110679	1
9145	2.315353	0.785360	2
34976	7.056688	0.538791	3
7875	0.760534	1.647710	2
42253	9.176231	1.314297	3
27665	6.382060	0.676047	3
75820	11.638179	1.194574	1
7488	2.137894	0.003223	2
55420	15.226353	1.571198	3
72705	6.698712	0.688734	1
62268	10.686220	1.268073	1
37257	10.207109	1.609644	3
42459	11.637962	0.757353	3
12803	1.515250	0.120156	2
15649	0.000000	0.654821	2
46359	9.815943	1.470887	3
34447	4.090805	0.082408	1
18277	0.112784	0.898786	2
49623	10.041551	0.071670	3
27273	7.610012	0.379539	3
31892	11.294181	0.032387	3
38946	5.775055	1.155933	3
7810	3.391941	1.623663	2
15085	0.000000	1.451152	2
14445	9.342904	0.930034	3
15175	4.666259	0.676684	2
28288	7.722321	1.482598	3
34652	9.360902	0.697421	3
20889	8.829413	0.613341	3
12774	0.000000	0.918959	2
71741	6.225279	0.098717	1
10564	0.000000	1.178590	2
71711	11.314579	0.430780	1
74258	10.193284	0.706595	1
31658	7.465663	0.839148	3
35056	8.005571	0.637137	3
37152	9.867520	0.046403	3
19556	4.888294	0.454287	2
13080	1.601174	1.301300	2
42782	10.164436	1.511987	3
24399	0.551220	0.619953	1
74997	12.810915	0.908804	1
36813	11.599285	1.453868	3
5123	0.000000	0.918359	2
15131	0.000000	0.007611	2
10673	2.744136	1.190900	2
51446	8.651750	1.458826	3
44763	12.908798	0.187652	3
45799	8.674804	1.440440	3
36778	3.224608	1.516405	1
20437	11.908192	1.597250	3
12923	0.000000	1.606106	2
10389	3.310386	0.184345	2
35803	10.443529	0.155746	3
27640	11.269910	0.668309	3
9329	7.001681	0.835641	2
12200	5.409488	0.536869	2
65984	10.738775	0.992923	1
10560	7.779547	1.433835	3
36160	6.963925	0.288884	1
49642	8.242771	0.929203	3
6721	3.872759	1.653811	2
15160	3.395761	1.117929	2
43379	4.178065	0.145768	1
11965	4.484456	0.422563	2
77323	13.164491	1.355066	1
36222	8.442312	0.115828	3
44325	9.767729	1.187159	3
22718	0.706566	0.675712	1
11589	11.597227	1.275184	3
38651	9.424259	1.411623	3
30640	8.724108	0.080317	3
29975	12.071067	0.839525	3
57453	5.202267	0.995650	1
35883	11.322386	0.262919	3
66340	7.912646	0.421412	1
46091	4.200697	1.099797	1
32489	9.371271	0.934286	3
32499	0.988509	0.542197	1
29417	9.579674	1.320516	3
11409	3.939076	1.439838	2
24678	8.867245	0.550335	3
38211	14.310414	1.230588	3
14217	4.109266	0.269615	2
37324	12.641946	1.040885	3
33678	11.740924	0.865947	3
37003	3.119113	0.604852	1
39137	10.108239	0.439384	3
40262	8.545075	0.645150	3
5443	0.440729	0.363243	2
30883	8.109298	0.765851	3
42346	7.432652	1.679716	3
17030	9.982586	1.333972	3
25838	11.701077	0.487272	3
71277	12.182963	1.377471	1
12633	0.000000	1.684072	2
37977	13.538181	0.566190	3
68054	9.355140	0.905048	1
35013	13.182008	0.936841	3
31728	9.412062	0.305493	3
27445	11.929771	0.213923	3
46417	1.490647	0.226075	1
78986	12.876982	0.939573	1
44756	2.970361	1.038508	1
23646	2.475890	1.491181	1
29189	11.081956	0.558882	3
30167	8.150105	0.060230	3
67222	7.136306	1.502744	1
29800	10.376127	0.813677	3
29913	4.075604	0.899109	1
63270	0.816621	0.450448	1
21650	8.700916	1.402223	3
42105	9.658341	0.905313	3
39058	5.701150	0.681790	3
12769	5.102628	0.184085	2
9341	0.617242	0.368496	2
40450	10.010595	1.266644	3
35043	9.065167	0.071456	3
26045	4.202308	1.698786	1
10292	1.797988	1.486126	2
78405	15.520096	0.714740	1
18469	6.010327	0.013169	2
9889	3.176276	1.632230	2
8081	4.707084	1.404540	2
9739	5.308485	1.642177	2
10524	4.843409	0.409625	2
8981	7.264836	1.095872	2
29348	13.106318	0.477270	3
9339	4.390131	0.803257	2
5311	0.733617	0.685293	2
7786	6.098455	0.348905	2
21230	2.002854	0.064716	2
14484	3.813366	0.422283	2
16108	6.533364	1.410873	2
37676	8.599918	1.653339	3
38927	7.193028	0.975597	3
5638	8.047042	0.262366	2
48634	2.285544	1.337409	1
28934	12.078308	1.565610	3
35970	8.491732	0.152271	3
32660	3.135376	1.662847	1
59453	5.080211	0.812388	1
45204	11.402968	0.733540	3
42983	12.727867	0.363318	3
6763	4.950328	0.244694	2
55433	11.616772	1.410928	3
41682	4.967605	0.053694	1
6719	4.675367	0.151887	2
26374	9.738829	1.199198	3
13473	0.000000	0.747507	2
66856	5.475150	1.374277	1
40076	3.058799	0.890210	1
10715	2.840772	0.680789	2
45532	11.949181	0.645720	3
17224	7.248868	0.966311	3
66857	4.545855	0.031766	1
34351	8.426961	1.160605	3
30114	9.976825	0.589907	3
46643	10.941474	1.623217	3
47474	9.683256	0.460067	3
41731	10.707247	0.653966	3
15625	0.000000	0.563832	2
14117	1.561013	0.232127	2
8034	5.824527	1.223629	2
40172	1.803543	1.673294	1
76234	10.704316	0.274430	1
8916	0.000000	0.710746	2
12708	7.325413	0.285525	2
11354	0.202195	0.561552	2
8317	8.621224	1.488565	3
39874	8.103795	0.799103	3
57724	5.073131	0.776416	1
69708	8.673262	0.724868	1
0	4.908076	1.190982	2
54407	13.340738	0.764027	3
7863	4.546656	0.591647	2
78644	14.013148	0.890972	1
8445	0.630372	0.141023	2
66465	7.691154	1.349999	1
8180	3.249301	0.151191	2
26068	6.960933	0.324797	3
78572	13.242577	0.927105	1
3500	0.646358	0.937865	2
43223	12.172024	0.778919	3
78565	12.374236	0.843119	1
32345	7.551485	1.591448	3
26643	9.218140	1.201034	3
25089	2.321694	1.335024	1
29817	9.889542	1.265574	3
36198	9.162044	0.858294	3
39204	7.957078	1.287623	3
51081	7.483829	1.641451	3
56148	1.472788	0.184673	1
15052	12.680261	1.462923	3
58717	1.364670	0.742509	1
10229	7.288968	0.889732	2
39399	9.157079	0.974937	3
2558	5.616027	0.784797	2
11626	0.382266	1.457465	2
8144	2.140661	0.367864	2
12833	7.814729	1.156513	2
38961	13.243177	0.645162	3
39436	8.482021	0.330877	3
22575	5.102973	1.088069	1
50837	8.819614	0.253804	3
46270	10.782012	0.993171	3
68557	13.696093	0.989143	1
4474	2.610297	1.362927	2
26996	13.239143	1.619899	3
64984	4.374478	1.659061	1
40446	11.331735	1.129997	3
38929	1.456577	0.025471	1
43270	10.602332	0.616029	3
11128	0.000000	0.299668	2
17017	0.000000	0.247186	2
7360	5.083990	0.631522	2
66997	9.337375	0.758991	1
28715	10.596667	0.602403	3
49713	5.083420	1.263814	1
53598	1.758069	0.113813	1
43178	2.942842	1.222257	1
39585	8.761347	0.282859	3
2677	5.248166	0.828943	2
37533	13.135444	1.219245	3
46226	3.553087	1.169417	1
30848	6.832113	0.570897	3
31308	11.872203	0.526889	3
36459	0.528361	1.315192	1
6285	0.983548	0.649732	2
22801	11.568728	1.645349	3
5113	0.110038	0.129121	2
11769	5.112686	1.523485	2
47077	8.026696	1.075224	3
53003	2.972601	0.745687	1
64746	10.620815	0.308943	1
0	4.439744	1.377953	2
60102	7.020300	1.509179	1
72263	9.710442	1.599737	1
67726	10.252972	0.533472	1
68821	5.870913	1.349629	1
40365	2.113749	0.836925	1
27548	7.787918	0.604516	3
2450	0.000000	0.323239	2
46093	9.622856	0.197787	3
4406	3.479856	0.928240	2
26338	4.635526	0.832464	1
69160	6.072294	1.312297	1
30097	2.417703	1.202022	1
39638	12.011452	0.809942	3
28874	11.345020	0.779644	3
74656	11.815400	0.224332	1
30721	8.195820	0.281993	3
49613	9.728726	1.269659	3
40636	10.127294	1.228918	3
21219	7.072469	0.279617	3
32034	10.332301	0.717571	3
41765	5.376223	1.547368	1
57403	2.694329	0.663160	1
60577	10.443510	0.828830	1
49448	3.267849	1.561049	1
74689	11.094912	0.319394	1
63748	8.347170	0.003663	1
9683	0.148717	0.505499	2
32385	10.122460	0.782762	3
11157	8.319014	0.338853	2
945	0.448116	0.295754	2
43554	11.426312	0.176709	3
440	6.645638	0.460796	2
34729	11.508382	0.725144	3
11737	2.402571	1.126547	2
14033	13.946933	0.684943	3
26730	1.169585	1.055429	1
8624	0.000000	0.792521	2
43665	7.824273	1.183040	3
12431	2.134220	1.644108	2
79282	14.990448	1.546219	1
38549	11.371282	1.151339	3
12314	4.251728	0.991280	2
33745	10.445378	1.546505	3
75300	11.827549	0.425458	1
41722	3.980178	0.584094	1
34445	11.511451	1.504869	3
8508	4.112153	0.239149	2
35611	9.114304	1.491704	3
10661	6.312206	0.512673	2
65213	5.726598	0.012988	1
66258	5.198450	0.896186	1
17841	4.067398	0.164396	2
9271	1.292627	0.738868	2
9603	10.096800	0.699715	2
10284	4.151899	0.807069	2
70666	13.925667	0.156012	1
6014	6.789859	0.426025	2
45414	2.580932	0.550049	1
50269	6.096217	1.335410	1
34795	6.800120	1.664103	3
11646	6.286115	1.505158	2
779	5.486541	1.297215	2
84020	14.261517	1.451329	1
38896	7.564313	1.164554	3
23320	8.471439	0.891517	3
42101	12.226887	1.465163	3
59635	3.035996	0.590793	1
14536	2.740764	0.599090	2
43519	11.221810	0.369354	3
73094	15.687271	1.597736	1
0	5.024015	0.266701	2
38337	0.439042	1.250281	1
42868	9.152667	0.963268	3
32086	9.967769	0.431638	3
43115	4.482163	1.194931	1
33724	3.173021	0.680328	1
62693	2.594371	0.581994	1
13375	4.101205	0.501516	2
41992	9.035801	0.851431	3
40978	14.964601	1.533020	3
56405	5.323933	0.605605	1
13815	4.541341	0.868539	2
42376	8.960980	0.007567	3
4240	3.917420	1.537182	2
27881	11.189101	0.382895	3
36169	8.205007	0.276659	3
11060	1.577002	1.291635	2
38438	2.772423	1.347297	1
39276	5.336039	1.434666	3
49965	11.595420	0.499860	3
10069	7.270836	1.488513	2
42806	8.841637	1.408427	3
19893	9.528080	1.244821	3
43398	7.726876	0.979303	3
17010	9.969514	0.534150	3
29216	10.775053	0.020782	3
15309	3.990382	0.596025	2
10206	4.908662	1.387056	2
39281	9.657070	1.654584	3
12718	3.099871	0.408219	2
21767	12.922465	0.455420	3
8690	0.824023	0.375867	2
14000	1.950950	0.048058	2
11402	8.799774	1.671333	2
5521	3.843160	0.012759	2
78996	14.723992	1.539250	1
31895	2.132796	1.340693	1
7553	5.194281	1.476168	2
51454	8.546057	1.587368	3
7139	0.029803	1.582022	2
53632	9.994495	0.284038	3
48351	2.753996	0.842581	1
24047	6.571028	0.423823	3
26607	8.748060	1.405979	3
19564	4.245601	1.113949	2
76887	13.271314	0.507919	1
20653	0.000000	1.227497	2
33181	13.698512	0.663393	3
